id,fullname,subject,age
28899,Rusakov Yuri,Geometry,34
28900,Lobanov Ernest,Art,33
28901,Stepanov Gordey,English,66
28902,Rusakov Yuri,Art,45
28903,Bespalov Mitrofan,PE,45
28904,Bespalov Mitrofan,Health,33
28905,Lobanov Ernest,Art,33
28906,Rusakov Yuri,Algebra,78
28907,Stepanov Gordey,Geometry,78
28908,Rusakov Yuri,English,45
28909,Stepanov Gordey,Geometry,34
28910,Rusakov Yuri,Algebra,45
28911,Veselov Anton,Geography,33
28912,Ilyin Mechislav,History,33
28913,Rusakov Yuri,Geometry,23
28914,Ilyin Mechislav,Geography,45
28915,Veselov Anton,Geography,66
28916,Veselov Anton,Health,23
28917,Komissarov Klim,Health,23
28918,Lobanov Ernest,PE,23
28919,Komissarov Klim,History,34
28920,Prokhorov Ludwig,Geography,23
28921,Ilyin Mechislav,Art,66
28922,Veselov Anton,Geography,78
28923,Bespalov Mitrofan,History,33
28924,Sukhanov Arsen,Health,33
28925,Lobanov Ernest,Geometry,34
28926,Stepanov Gordey,Art,66
28927,Bespalov Mitrofan,Biology,66
28928,Stepanov Gordey,Algebra,33
28929,Veselov Anton,Algebra,45
28930,Boris Kulikov,Art,34
28931,Komissarov Klim,History,34
28932,Veselov Anton,Geometry,23
28933,Boris Kulikov,Health,34
28934,Ilyin Mechislav,PE,66
28935,Sukhanov Arsen,History,34
28936,Komissarov Klim,Health,78
28937,Stepanov Gordey,English,45
28938,Komissarov Klim,Art,33
28939,Ilyin Mechislav,History,34
28940,Stepanov Gordey,Geometry,23
28941,Stepanov Gordey,Geometry,45
28942,Prokhorov Ludwig,Geography,66
28943,Prokhorov Ludwig,Chemistry,34
28944,Stepanov Gordey,Chemistry,33
28945,Bespalov Mitrofan,PE,33
28946,Boris Kulikov,Algebra,78
28947,Komissarov Klim,Geography,78
28948,Rusakov Yuri,Art,45
28949,Prokhorov Ludwig,Health,45
28950,Lobanov Ernest,Art,66
28951,Prokhorov Ludwig,Art,34
28952,Stepanov Gordey,History,78
28953,Komissarov Klim,Geography,78
28954,Komissarov Klim,Geometry,33
28955,Prokhorov Ludwig,Geometry,34
28956,Komissarov Klim,Art,78
28957,Sukhanov Arsen,English,45
28958,Boris Kulikov,PE,34
28959,Prokhorov Ludwig,History,23
28960,Veselov Anton,Geometry,66
28961,Komissarov Klim,Biology,78
28962,Sukhanov Arsen,PE,78
28963,Prokhorov Ludwig,Algebra,78
28964,Veselov Anton,English,23
28965,Veselov Anton,Health,66
28966,Bespalov Mitrofan,History,23
28967,Ilyin Mechislav,History,23
28968,Rusakov Yuri,Chemistry,45
28969,Sukhanov Arsen,Art,78
28970,Boris Kulikov,PE,34
28971,Lobanov Ernest,PE,66
28972,Rusakov Yuri,Health,33
28973,Komissarov Klim,History,45
28974,Bespalov Mitrofan,Geometry,78
28975,Sukhanov Arsen,Health,34
28976,Komissarov Klim,Geometry,78
28977,Komissarov Klim,Biology,34
28978,Veselov Anton,Algebra,66
28979,Komissarov Klim,Geography,66
28980,Stepanov Gordey,Health,45
28981,Sukhanov Arsen,Art,34
28982,Komissarov Klim,Algebra,23
28983,Ilyin Mechislav,Chemistry,34
28984,Stepanov Gordey,Chemistry,66
28985,Lobanov Ernest,Geography,78
28986,Stepanov Gordey,PE,23
28987,Ilyin Mechislav,Geography,23
28988,Bespalov Mitrofan,English,45
28989,Boris Kulikov,Chemistry,66
28990,Veselov Anton,History,78
28991,Rusakov Yuri,Chemistry,78
28992,Veselov Anton,English,23
28993,Veselov Anton,Geometry,45
28994,Ilyin Mechislav,Chemistry,33
28995,Prokhorov Ludwig,English,66
28996,Sukhanov Arsen,Algebra,23
28997,Ilyin Mechislav,English,23
28998,Prokhorov Ludwig,Geometry,78
28999,Sukhanov Arsen,PE,45
29000,Prokhorov Ludwig,PE,45
29001,Ilyin Mechislav,Chemistry,23
29002,Lobanov Ernest,Health,34
29003,Bespalov Mitrofan,English,78
29004,Lobanov Ernest,Art,33
29005,Boris Kulikov,Health,78
29006,Komissarov Klim,Biology,34
29007,Bespalov Mitrofan,Geography,33
29008,Prokhorov Ludwig,Art,33
29009,Lobanov Ernest,History,45
29010,Boris Kulikov,Geometry,23
29011,Bespalov Mitrofan,English,45
29012,Boris Kulikov,Geometry,34
29013,Bespalov Mitrofan,Chemistry,45
29014,Boris Kulikov,Algebra,45
29015,Prokhorov Ludwig,Geography,33
29016,Komissarov Klim,Art,66
29017,Boris Kulikov,Geometry,45
29018,Stepanov Gordey,Biology,23
29019,Rusakov Yuri,PE,78
29020,Sukhanov Arsen,Health,66
29021,Komissarov Klim,Geometry,66
29022,Lobanov Ernest,Geometry,45
29023,Ilyin Mechislav,Health,34
29024,Komissarov Klim,Algebra,34
29025,Rusakov Yuri,Geometry,23
29026,Ilyin Mechislav,Health,45
29027,Veselov Anton,Biology,66
29028,Bespalov Mitrofan,Health,66
29029,Lobanov Ernest,Algebra,78
29030,Komissarov Klim,Biology,45
29031,Bespalov Mitrofan,Geography,23
29032,Bespalov Mitrofan,English,33
29033,Bespalov Mitrofan,English,66
29034,Ilyin Mechislav,Chemistry,33
29035,Bespalov Mitrofan,Chemistry,23
29036,Lobanov Ernest,PE,23
29037,Boris Kulikov,Geography,33
29038,Stepanov Gordey,Health,23
29039,Sukhanov Arsen,Art,66
29040,Boris Kulikov,Geometry,45
29041,Rusakov Yuri,Art,23
29042,Prokhorov Ludwig,Art,23
29043,Rusakov Yuri,Chemistry,78
29044,Sukhanov Arsen,English,33
29045,Lobanov Ernest,Art,66
29046,Rusakov Yuri,Geometry,33
29047,Prokhorov Ludwig,Geometry,78
29048,Ilyin Mechislav,Algebra,45
29049,Rusakov Yuri,Algebra,45
29050,Veselov Anton,English,78
29051,Stepanov Gordey,Health,45
29052,Prokhorov Ludwig,PE,78
29053,Bespalov Mitrofan,Biology,78
29054,Veselov Anton,Algebra,23
29055,Rusakov Yuri,Geography,34
29056,Boris Kulikov,Geography,45
29057,Ilyin Mechislav,English,23
29058,Stepanov Gordey,Biology,34
29059,Stepanov Gordey,Geography,78
29060,Boris Kulikov,Geometry,34
29061,Bespalov Mitrofan,Art,66
29062,Boris Kulikov,Chemistry,66
29063,Ilyin Mechislav,Art,78
29064,Lobanov Ernest,Biology,33
29065,Sukhanov Arsen,Algebra,45
29066,Stepanov Gordey,PE,23
29067,Ilyin Mechislav,Art,23
29068,Sukhanov Arsen,Algebra,34
29069,Lobanov Ernest,Geometry,33
29070,Lobanov Ernest,Geography,33
29071,Veselov Anton,Geometry,45
29072,Komissarov Klim,PE,66
29073,Ilyin Mechislav,Art,78
29074,Prokhorov Ludwig,Art,33
29075,Rusakov Yuri,Geometry,78
29076,Sukhanov Arsen,Biology,33
29077,Prokhorov Ludwig,Geometry,23
29078,Ilyin Mechislav,Algebra,23
29079,Stepanov Gordey,English,78
29080,Boris Kulikov,PE,45
29081,Prokhorov Ludwig,Geography,45
29082,Bespalov Mitrofan,English,23
29083,Bespalov Mitrofan,Geometry,34
29084,Lobanov Ernest,Geography,66
29085,Prokhorov Ludwig,Algebra,34
29086,Komissarov Klim,Chemistry,33
29087,Bespalov Mitrofan,Biology,23
29088,Sukhanov Arsen,Algebra,66
29089,Bespalov Mitrofan,Art,45
29090,Sukhanov Arsen,English,23
29091,Bespalov Mitrofan,English,78
29092,Stepanov Gordey,Geometry,23
29093,Lobanov Ernest,Chemistry,78
29094,Stepanov Gordey,Art,23
29095,Komissarov Klim,Chemistry,78
29096,Bespalov Mitrofan,PE,34
29097,Rusakov Yuri,Algebra,34
29098,Lobanov Ernest,Health,45
29099,Komissarov Klim,PE,23
29100,Bespalov Mitrofan,Health,33
29101,Boris Kulikov,Chemistry,78
29102,Stepanov Gordey,Geometry,34
29103,Ilyin Mechislav,Geography,33
29104,Stepanov Gordey,Biology,34
29105,Komissarov Klim,Algebra,78
29106,Boris Kulikov,Geometry,45
29107,Lobanov Ernest,Geometry,78
29108,Ilyin Mechislav,English,33
29109,Rusakov Yuri,Health,45
29110,Stepanov Gordey,Algebra,45
29111,Veselov Anton,Geometry,23
29112,Boris Kulikov,Chemistry,45
29113,Rusakov Yuri,English,45
29114,Veselov Anton,PE,33
29115,Ilyin Mechislav,Geography,66
29116,Sukhanov Arsen,Biology,45
29117,Stepanov Gordey,Algebra,33
29118,Lobanov Ernest,History,34
29119,Sukhanov Arsen,Algebra,66
29120,Bespalov Mitrofan,Health,66
29121,Prokhorov Ludwig,History,23
29122,Ilyin Mechislav,Biology,23
29123,Rusakov Yuri,Algebra,45
29124,Rusakov Yuri,Biology,78
29125,Veselov Anton,English,45
29126,Lobanov Ernest,Health,66
29127,Ilyin Mechislav,Art,23
29128,Veselov Anton,Geometry,34
29129,Rusakov Yuri,Algebra,66
29130,Stepanov Gordey,English,33
29131,Bespalov Mitrofan,Chemistry,45
29132,Bespalov Mitrofan,Chemistry,78
29133,Bespalov Mitrofan,Geometry,33
29134,Komissarov Klim,English,78
29135,Boris Kulikov,PE,66
29136,Sukhanov Arsen,English,33
29137,Prokhorov Ludwig,Art,78
29138,Veselov Anton,History,45
29139,Prokhorov Ludwig,Algebra,78
29140,Ilyin Mechislav,PE,78
29141,Bespalov Mitrofan,Geometry,23
29142,Rusakov Yuri,Biology,66
29143,Prokhorov Ludwig,PE,34
29144,Ilyin Mechislav,Geometry,34
29145,Ilyin Mechislav,Art,45
29146,Prokhorov Ludwig,Health,45
29147,Sukhanov Arsen,PE,23
29148,Rusakov Yuri,PE,33
29149,Veselov Anton,Geometry,23
29150,Sukhanov Arsen,Art,33
29151,Boris Kulikov,PE,45
29152,Sukhanov Arsen,Algebra,66
29153,Lobanov Ernest,Biology,45
29154,Boris Kulikov,Geography,33
29155,Prokhorov Ludwig,English,23
29156,Komissarov Klim,Art,45
29157,Boris Kulikov,Health,33
29158,Rusakov Yuri,Art,34
29159,Ilyin Mechislav,Art,45
29160,Komissarov Klim,Art,45
29161,Rusakov Yuri,PE,66
29162,Lobanov Ernest,English,45
29163,Rusakov Yuri,Biology,34
29164,Boris Kulikov,Biology,23
29165,Sukhanov Arsen,PE,23
29166,Komissarov Klim,Health,23
29167,Bespalov Mitrofan,Geography,23
29168,Lobanov Ernest,PE,33
29169,Veselov Anton,Art,66
29170,Lobanov Ernest,Art,34
29171,Sukhanov Arsen,Biology,34
29172,Veselov Anton,Biology,23
29173,Ilyin Mechislav,Chemistry,34
29174,Bespalov Mitrofan,Geography,66
29175,Ilyin Mechislav,Health,23
29176,Lobanov Ernest,Art,33
29177,Stepanov Gordey,Art,33
29178,Komissarov Klim,Art,45
29179,Komissarov Klim,English,34
29180,Rusakov Yuri,English,33
29181,Boris Kulikov,English,34
29182,Sukhanov Arsen,Geography,34
29183,Stepanov Gordey,History,45
29184,Boris Kulikov,Chemistry,33
29185,Stepanov Gordey,Geometry,34
29186,Stepanov Gordey,History,78
29187,Boris Kulikov,Algebra,34
29188,Stepanov Gordey,PE,34
29189,Ilyin Mechislav,Geography,34
29190,Rusakov Yuri,Geography,66
29191,Stepanov Gordey,History,66
29192,Ilyin Mechislav,Health,78
29193,Boris Kulikov,Biology,78
29194,Rusakov Yuri,PE,33
29195,Ilyin Mechislav,Chemistry,66
29196,Boris Kulikov,English,23
29197,Ilyin Mechislav,Chemistry,45
29198,Bespalov Mitrofan,Biology,33
29199,Komissarov Klim,Art,23
29200,Veselov Anton,Biology,34
29201,Veselov Anton,History,78
29202,Bespalov Mitrofan,Algebra,23
29203,Stepanov Gordey,Geography,34
29204,Boris Kulikov,Chemistry,23
29205,Veselov Anton,Art,78
29206,Lobanov Ernest,Geography,23
29207,Komissarov Klim,Chemistry,78
29208,Ilyin Mechislav,Geography,78
29209,Komissarov Klim,English,23
29210,Stepanov Gordey,Art,23
29211,Ilyin Mechislav,Geometry,34
29212,Komissarov Klim,Art,78
29213,Veselov Anton,Geography,33
29214,Prokhorov Ludwig,Biology,66
29215,Stepanov Gordey,Chemistry,34
29216,Veselov Anton,Geography,34
29217,Prokhorov Ludwig,Biology,23
29218,Boris Kulikov,English,34
29219,Bespalov Mitrofan,Art,78
29220,Veselov Anton,Chemistry,23
29221,Boris Kulikov,Geometry,23
29222,Rusakov Yuri,Algebra,45
29223,Ilyin Mechislav,Geography,34
29224,Veselov Anton,English,34
29225,Prokhorov Ludwig,Geometry,78
29226,Prokhorov Ludwig,Health,78
29227,Komissarov Klim,PE,34
29228,Rusakov Yuri,PE,66
29229,Veselov Anton,Chemistry,78
29230,Veselov Anton,Algebra,34
29231,Boris Kulikov,Geometry,78
29232,Lobanov Ernest,Art,23
29233,Rusakov Yuri,History,33
29234,Komissarov Klim,Algebra,34
29235,Veselov Anton,Algebra,45
29236,Rusakov Yuri,Chemistry,66
29237,Bespalov Mitrofan,Biology,33
29238,Veselov Anton,Geography,23
29239,Ilyin Mechislav,Art,45
29240,Stepanov Gordey,Algebra,45
29241,Ilyin Mechislav,Chemistry,23
29242,Sukhanov Arsen,History,66
29243,Boris Kulikov,Chemistry,23
29244,Ilyin Mechislav,Geometry,66
29245,Boris Kulikov,Geometry,66
29246,Veselov Anton,Art,34
29247,Komissarov Klim,Chemistry,34
29248,Prokhorov Ludwig,PE,66
29249,Ilyin Mechislav,Geography,34
29250,Lobanov Ernest,Health,66
29251,Bespalov Mitrofan,Geography,66
29252,Ilyin Mechislav,English,45
29253,Stepanov Gordey,Geometry,78
29254,Boris Kulikov,Biology,34
29255,Prokhorov Ludwig,PE,45
29256,Rusakov Yuri,History,66
29257,Ilyin Mechislav,Chemistry,34
29258,Lobanov Ernest,Algebra,45
29259,Ilyin Mechislav,Algebra,23
29260,Ilyin Mechislav,Biology,78
29261,Lobanov Ernest,PE,23
29262,Ilyin Mechislav,Geography,34
29263,Sukhanov Arsen,PE,33
29264,Sukhanov Arsen,Art,23
29265,Bespalov Mitrofan,PE,34
29266,Boris Kulikov,Geometry,34
29267,Komissarov Klim,History,45
29268,Komissarov Klim,History,33
29269,Boris Kulikov,History,23
29270,Sukhanov Arsen,Health,33
29271,Komissarov Klim,Geometry,33
29272,Boris Kulikov,PE,33
29273,Stepanov Gordey,English,33
29274,Stepanov Gordey,Art,66
29275,Ilyin Mechislav,Biology,78
29276,Stepanov Gordey,Geometry,34
29277,Ilyin Mechislav,English,33
29278,Rusakov Yuri,Art,33
29279,Stepanov Gordey,Biology,34
29280,Sukhanov Arsen,English,45
29281,Stepanov Gordey,Geometry,78
29282,Boris Kulikov,Geometry,23
29283,Sukhanov Arsen,Geography,34
29284,Lobanov Ernest,Algebra,78
29285,Ilyin Mechislav,Chemistry,45
29286,Bespalov Mitrofan,Biology,45
29287,Komissarov Klim,Art,78
29288,Stepanov Gordey,Biology,78
29289,Sukhanov Arsen,English,23
29290,Veselov Anton,Art,45
29291,Komissarov Klim,Art,34
29292,Lobanov Ernest,History,33
29293,Lobanov Ernest,English,23
29294,Ilyin Mechislav,Algebra,78
29295,Veselov Anton,Geography,33
29296,Sukhanov Arsen,Geography,66
29297,Lobanov Ernest,English,34
29298,Stepanov Gordey,Geometry,78
29299,Ilyin Mechislav,Geometry,23
29300,Veselov Anton,Geography,78
29301,Sukhanov Arsen,History,33
29302,Prokhorov Ludwig,Biology,66
29303,Sukhanov Arsen,Geometry,23
29304,Prokhorov Ludwig,Health,66
29305,Veselov Anton,Chemistry,34
29306,Veselov Anton,Biology,45
29307,Bespalov Mitrofan,Health,66
29308,Ilyin Mechislav,Algebra,45
29309,Lobanov Ernest,English,23
29310,Bespalov Mitrofan,History,78
29311,Boris Kulikov,English,66
29312,Rusakov Yuri,Biology,78
29313,Lobanov Ernest,Chemistry,33
29314,Stepanov Gordey,Geometry,66
29315,Komissarov Klim,Art,45
29316,Sukhanov Arsen,Art,33
29317,Komissarov Klim,Chemistry,33
29318,Bespalov Mitrofan,PE,66
29319,Komissarov Klim,Art,66
29320,Ilyin Mechislav,Chemistry,66
29321,Rusakov Yuri,Algebra,66
29322,Rusakov Yuri,Algebra,33
29323,Boris Kulikov,Biology,34
29324,Boris Kulikov,PE,66
29325,Prokhorov Ludwig,Algebra,34
29326,Boris Kulikov,Art,66
29327,Veselov Anton,Chemistry,33
29328,Sukhanov Arsen,Chemistry,23
29329,Lobanov Ernest,History,23
29330,Sukhanov Arsen,PE,34
29331,Prokhorov Ludwig,History,34
29332,Stepanov Gordey,Health,23
29333,Sukhanov Arsen,Geography,34
29334,Prokhorov Ludwig,PE,66
29335,Komissarov Klim,Algebra,33
29336,Stepanov Gordey,Biology,66
29337,Lobanov Ernest,PE,34
29338,Boris Kulikov,Chemistry,34
29339,Stepanov Gordey,PE,45
29340,Prokhorov Ludwig,English,78
29341,Bespalov Mitrofan,English,33
29342,Veselov Anton,Chemistry,78
29343,Bespalov Mitrofan,Geography,78
29344,Stepanov Gordey,Geography,23
29345,Boris Kulikov,English,33
29346,Rusakov Yuri,Geometry,33
29347,Komissarov Klim,History,23
29348,Ilyin Mechislav,Art,34
29349,Veselov Anton,Algebra,23
29350,Veselov Anton,Health,66
29351,Bespalov Mitrofan,Geography,34
29352,Lobanov Ernest,Art,23
29353,Stepanov Gordey,PE,45
29354,Komissarov Klim,English,45
29355,Ilyin Mechislav,History,33
29356,Rusakov Yuri,Health,66
29357,Lobanov Ernest,History,33
29358,Rusakov Yuri,History,23
29359,Lobanov Ernest,History,33
29360,Prokhorov Ludwig,Health,78
29361,Ilyin Mechislav,Geography,66
29362,Rusakov Yuri,English,34
29363,Stepanov Gordey,History,33
29364,Bespalov Mitrofan,Geography,45
29365,Ilyin Mechislav,Health,23
29366,Bespalov Mitrofan,Health,33
29367,Ilyin Mechislav,Chemistry,33
29368,Lobanov Ernest,Algebra,66
29369,Stepanov Gordey,Art,45
29370,Stepanov Gordey,Health,33
29371,Komissarov Klim,PE,78
29372,Rusakov Yuri,Biology,66
29373,Veselov Anton,PE,23
29374,Rusakov Yuri,Geometry,66
29375,Stepanov Gordey,Geometry,78
29376,Lobanov Ernest,English,34
29377,Sukhanov Arsen,Geometry,78
29378,Veselov Anton,English,33
29379,Veselov Anton,Geometry,23
29380,Bespalov Mitrofan,Geometry,33
29381,Komissarov Klim,Health,34
29382,Veselov Anton,Biology,23
29383,Rusakov Yuri,PE,23
29384,Ilyin Mechislav,Geography,66
29385,Bespalov Mitrofan,PE,45
29386,Prokhorov Ludwig,PE,33
29387,Ilyin Mechislav,Geography,45
29388,Lobanov Ernest,Art,78
29389,Komissarov Klim,PE,23
29390,Bespalov Mitrofan,Art,45
29391,Prokhorov Ludwig,History,78
29392,Sukhanov Arsen,History,66
29393,Bespalov Mitrofan,Biology,33
29394,Ilyin Mechislav,PE,23
29395,Ilyin Mechislav,Biology,78
29396,Komissarov Klim,History,23
29397,Lobanov Ernest,Chemistry,45
29398,Komissarov Klim,PE,78
29399,Ilyin Mechislav,Chemistry,45
29400,Boris Kulikov,Geography,33
29401,Veselov Anton,Chemistry,45
29402,Bespalov Mitrofan,Algebra,45
29403,Ilyin Mechislav,English,78
29404,Lobanov Ernest,Biology,45
29405,Veselov Anton,Health,23
29406,Sukhanov Arsen,History,66
29407,Veselov Anton,Geometry,34
29408,Sukhanov Arsen,Health,66
29409,Boris Kulikov,History,66
29410,Veselov Anton,Biology,23
29411,Prokhorov Ludwig,Geometry,45
29412,Veselov Anton,Chemistry,45
29413,Bespalov Mitrofan,English,78
29414,Rusakov Yuri,Chemistry,23
29415,Prokhorov Ludwig,Health,78
29416,Veselov Anton,PE,78
29417,Ilyin Mechislav,Biology,23
29418,Bespalov Mitrofan,Geometry,66
29419,Komissarov Klim,Geometry,23
29420,Boris Kulikov,Geometry,78
29421,Lobanov Ernest,Chemistry,78
29422,Ilyin Mechislav,Art,23
29423,Veselov Anton,Geometry,23
29424,Bespalov Mitrofan,Algebra,33
29425,Ilyin Mechislav,Biology,33
29426,Ilyin Mechislav,English,34
29427,Lobanov Ernest,Geography,66
29428,Lobanov Ernest,Art,34
29429,Veselov Anton,Biology,66
29430,Bespalov Mitrofan,Geography,45
29431,Sukhanov Arsen,Geometry,66
29432,Veselov Anton,English,34
29433,Prokhorov Ludwig,English,23
29434,Stepanov Gordey,History,33
29435,Lobanov Ernest,English,78
29436,Komissarov Klim,PE,33
29437,Ilyin Mechislav,Chemistry,78
29438,Rusakov Yuri,PE,78
29439,Prokhorov Ludwig,Geometry,78
29440,Sukhanov Arsen,Chemistry,34
29441,Ilyin Mechislav,PE,34
29442,Bespalov Mitrofan,English,33
29443,Stepanov Gordey,Biology,66
29444,Prokhorov Ludwig,Algebra,34
29445,Stepanov Gordey,History,45
29446,Stepanov Gordey,Health,45
29447,Bespalov Mitrofan,Geography,33
29448,Stepanov Gordey,PE,78
29449,Rusakov Yuri,English,45
29450,Lobanov Ernest,English,45
29451,Boris Kulikov,History,78
29452,Ilyin Mechislav,Geometry,66
29453,Komissarov Klim,Geography,34
29454,Lobanov Ernest,English,45
29455,Ilyin Mechislav,Algebra,78
29456,Komissarov Klim,Geometry,34
29457,Rusakov Yuri,Geography,66
29458,Rusakov Yuri,Algebra,66
29459,Ilyin Mechislav,History,34
29460,Bespalov Mitrofan,Art,34
29461,Lobanov Ernest,Geography,66
29462,Sukhanov Arsen,Art,78
29463,Bespalov Mitrofan,Geometry,78
29464,Bespalov Mitrofan,Algebra,78
29465,Lobanov Ernest,Health,34
29466,Ilyin Mechislav,Geometry,66
29467,Veselov Anton,History,45
29468,Stepanov Gordey,Algebra,66
29469,Bespalov Mitrofan,Art,45
29470,Prokhorov Ludwig,Geometry,45
29471,Boris Kulikov,Algebra,33
29472,Veselov Anton,Health,66
29473,Bespalov Mitrofan,Biology,66
29474,Veselov Anton,Art,34
29475,Bespalov Mitrofan,Chemistry,33
29476,Lobanov Ernest,English,33
29477,Lobanov Ernest,Health,78
29478,Veselov Anton,Geography,33
29479,Prokhorov Ludwig,PE,23
29480,Boris Kulikov,PE,66
29481,Stepanov Gordey,Biology,34
29482,Stepanov Gordey,Geography,34
29483,Bespalov Mitrofan,English,34
29484,Sukhanov Arsen,Geography,33
29485,Veselov Anton,Health,45
29486,Lobanov Ernest,English,45
29487,Stepanov Gordey,History,45
29488,Stepanov Gordey,Biology,66
29489,Stepanov Gordey,Geography,23
29490,Veselov Anton,English,66
29491,Rusakov Yuri,Geometry,33
29492,Veselov Anton,Biology,66
29493,Veselov Anton,Algebra,45
29494,Rusakov Yuri,Geometry,34
29495,Komissarov Klim,Chemistry,78
29496,Bespalov Mitrofan,History,66
29497,Ilyin Mechislav,Chemistry,23
29498,Bespalov Mitrofan,Art,34
29499,Komissarov Klim,Health,34
29500,Veselov Anton,Health,34
29501,Stepanov Gordey,English,34
29502,Komissarov Klim,English,66
29503,Sukhanov Arsen,Health,23
29504,Bespalov Mitrofan,Chemistry,33
29505,Boris Kulikov,History,78
29506,Ilyin Mechislav,PE,66
29507,Lobanov Ernest,Chemistry,66
29508,Ilyin Mechislav,Art,78
29509,Prokhorov Ludwig,Biology,23
29510,Komissarov Klim,English,23
29511,Bespalov Mitrofan,Geometry,33
29512,Lobanov Ernest,Geometry,78
29513,Sukhanov Arsen,Health,66
29514,Prokhorov Ludwig,Geography,34
29515,Prokhorov Ludwig,Geography,66
29516,Veselov Anton,Geometry,33
29517,Bespalov Mitrofan,Biology,45
29518,Sukhanov Arsen,Algebra,33
29519,Komissarov Klim,Geometry,33
29520,Bespalov Mitrofan,Geometry,78
29521,Prokhorov Ludwig,Geometry,78
29522,Veselov Anton,Health,45
29523,Veselov Anton,PE,78
29524,Veselov Anton,Chemistry,78
29525,Veselov Anton,Art,66
