id,fullname,subject,age
5649,Veselov Anton,PE,34
5650,Sukhanov Arsen,Art,33
5651,Prokhorov Ludwig,PE,78
5652,Stepanov Gordey,Art,45
5653,Lobanov Ernest,Biology,78
5654,Stepanov Gordey,Geography,23
5655,Bespalov Mitrofan,History,45
5656,Boris Kulikov,English,33
5657,Prokhorov Ludwig,Geography,45
5658,Prokhorov Ludwig,Geography,33
5659,Bespalov Mitrofan,Art,45
5660,Prokhorov Ludwig,English,66
5661,Sukhanov Arsen,Chemistry,78
5662,Komissarov Klim,PE,33
5663,Komissarov Klim,English,78
5664,Prokhorov Ludwig,Geography,66
5665,Ilyin Mechislav,Geometry,23
5666,Veselov Anton,Geometry,45
5667,Ilyin Mechislav,History,23
5668,Lobanov Ernest,Geography,23
5669,Ilyin Mechislav,Geometry,33
5670,Bespalov Mitrofan,English,34
5671,Boris Kulikov,Algebra,45
5672,Prokhorov Ludwig,Art,78
5673,Rusakov Yuri,Chemistry,66
5674,Rusakov Yuri,Chemistry,34
5675,Sukhanov Arsen,Geometry,34
5676,Lobanov Ernest,English,34
5677,Lobanov Ernest,Geography,23
5678,Veselov Anton,English,45
5679,Prokhorov Ludwig,Art,45
5680,Stepanov Gordey,Biology,78
5681,Veselov Anton,Art,34
5682,Komissarov Klim,Algebra,23
5683,Sukhanov Arsen,PE,23
5684,Rusakov Yuri,Chemistry,33
5685,Bespalov Mitrofan,PE,23
5686,Stepanov Gordey,Biology,66
5687,Ilyin Mechislav,Geometry,78
5688,Rusakov Yuri,Health,66
5689,Stepanov Gordey,Geometry,23
5690,Sukhanov Arsen,Health,34
5691,Rusakov Yuri,Geometry,78
5692,Ilyin Mechislav,Art,78
5693,Boris Kulikov,Geometry,23
5694,Stepanov Gordey,Chemistry,23
5695,Rusakov Yuri,Art,78
5696,Komissarov Klim,PE,23
5697,Sukhanov Arsen,Geography,66
5698,Bespalov Mitrofan,Geometry,45
5699,Veselov Anton,Biology,33
5700,Sukhanov Arsen,English,23
5701,Boris Kulikov,Health,78
5702,Rusakov Yuri,Geometry,45
5703,Sukhanov Arsen,History,66
5704,Komissarov Klim,Biology,45
5705,Prokhorov Ludwig,Health,33
5706,Lobanov Ernest,Health,45
5707,Ilyin Mechislav,Algebra,45
5708,Veselov Anton,Health,78
5709,Komissarov Klim,Chemistry,34
5710,Stepanov Gordey,Chemistry,66
5711,Bespalov Mitrofan,Geography,78
5712,Sukhanov Arsen,Chemistry,23
5713,Komissarov Klim,Health,23
5714,Stepanov Gordey,Health,34
5715,Lobanov Ernest,Geometry,78
5716,Sukhanov Arsen,Biology,66
5717,Prokhorov Ludwig,Algebra,23
5718,Lobanov Ernest,Biology,33
5719,Bespalov Mitrofan,Geography,34
5720,Sukhanov Arsen,History,33
5721,Lobanov Ernest,English,23
5722,Veselov Anton,Art,45
5723,Rusakov Yuri,History,33
5724,Lobanov Ernest,Biology,66
5725,Komissarov Klim,History,33
5726,Stepanov Gordey,Algebra,34
5727,Boris Kulikov,History,34
5728,Sukhanov Arsen,History,33
5729,Prokhorov Ludwig,History,33
5730,Bespalov Mitrofan,Art,66
5731,Stepanov Gordey,History,66
5732,Sukhanov Arsen,Geography,33
5733,Ilyin Mechislav,English,23
5734,Stepanov Gordey,English,33
5735,Rusakov Yuri,Biology,45
5736,Ilyin Mechislav,Biology,33
5737,Veselov Anton,PE,23
5738,Veselov Anton,PE,34
5739,Prokhorov Ludwig,Chemistry,23
5740,Komissarov Klim,English,33
5741,Rusakov Yuri,Chemistry,45
5742,Ilyin Mechislav,PE,33
5743,Veselov Anton,Health,33
5744,Boris Kulikov,Health,45
5745,Ilyin Mechislav,Algebra,33
5746,Ilyin Mechislav,Chemistry,23
5747,Ilyin Mechislav,Chemistry,23
5748,Veselov Anton,English,78
5749,Prokhorov Ludwig,Biology,66
5750,Boris Kulikov,Geography,78
5751,Bespalov Mitrofan,Art,34
5752,Sukhanov Arsen,History,34
5753,Ilyin Mechislav,Geography,33
5754,Prokhorov Ludwig,Chemistry,23
5755,Boris Kulikov,History,78
5756,Bespalov Mitrofan,Art,66
5757,Ilyin Mechislav,Chemistry,34
5758,Boris Kulikov,Chemistry,34
5759,Lobanov Ernest,Algebra,66
5760,Ilyin Mechislav,Algebra,45
5761,Stepanov Gordey,History,78
5762,Komissarov Klim,History,23
5763,Ilyin Mechislav,Art,78
5764,Prokhorov Ludwig,Geometry,66
5765,Prokhorov Ludwig,PE,34
5766,Sukhanov Arsen,History,45
5767,Boris Kulikov,Biology,78
5768,Sukhanov Arsen,PE,78
5769,Komissarov Klim,Geography,66
5770,Veselov Anton,Art,45
5771,Sukhanov Arsen,Health,23
5772,Stepanov Gordey,Geography,23
5773,Komissarov Klim,English,66
5774,Ilyin Mechislav,PE,34
5775,Ilyin Mechislav,Algebra,45
5776,Sukhanov Arsen,Chemistry,33
5777,Veselov Anton,Chemistry,33
5778,Komissarov Klim,English,66
5779,Ilyin Mechislav,Art,66
5780,Veselov Anton,Health,33
5781,Bespalov Mitrofan,Chemistry,34
5782,Rusakov Yuri,PE,66
5783,Prokhorov Ludwig,English,23
5784,Rusakov Yuri,Geography,33
5785,Lobanov Ernest,Algebra,33
5786,Sukhanov Arsen,Biology,34
5787,Stepanov Gordey,History,78
5788,Rusakov Yuri,Health,45
5789,Stepanov Gordey,Geometry,33
5790,Lobanov Ernest,Geometry,33
5791,Lobanov Ernest,PE,45
5792,Ilyin Mechislav,Geography,23
5793,Boris Kulikov,History,34
5794,Bespalov Mitrofan,Geography,66
5795,Boris Kulikov,Biology,66
5796,Boris Kulikov,Biology,33
5797,Rusakov Yuri,Art,34
5798,Boris Kulikov,Biology,66
5799,Sukhanov Arsen,Art,23
5800,Prokhorov Ludwig,Health,33
5801,Stepanov Gordey,Biology,66
5802,Sukhanov Arsen,English,23
5803,Ilyin Mechislav,History,23
5804,Lobanov Ernest,PE,33
5805,Bespalov Mitrofan,English,33
5806,Komissarov Klim,Biology,23
5807,Boris Kulikov,Biology,33
5808,Veselov Anton,Algebra,23
5809,Rusakov Yuri,English,45
5810,Bespalov Mitrofan,Biology,23
5811,Veselov Anton,Chemistry,78
5812,Bespalov Mitrofan,PE,33
5813,Sukhanov Arsen,Geography,45
5814,Komissarov Klim,Algebra,23
5815,Boris Kulikov,English,78
5816,Ilyin Mechislav,Health,66
5817,Ilyin Mechislav,Geography,66
5818,Sukhanov Arsen,Art,23
5819,Boris Kulikov,Biology,78
5820,Prokhorov Ludwig,English,34
5821,Boris Kulikov,Geography,23
5822,Veselov Anton,English,45
5823,Komissarov Klim,Health,33
5824,Veselov Anton,History,66
5825,Lobanov Ernest,Chemistry,78
5826,Boris Kulikov,History,45
5827,Prokhorov Ludwig,Geography,45
5828,Bespalov Mitrofan,PE,45
5829,Ilyin Mechislav,Geometry,78
5830,Lobanov Ernest,Geometry,45
5831,Veselov Anton,Geography,34
5832,Lobanov Ernest,Algebra,23
5833,Boris Kulikov,Geography,66
5834,Stepanov Gordey,Art,34
5835,Rusakov Yuri,Chemistry,45
5836,Veselov Anton,Art,45
5837,Komissarov Klim,Health,23
5838,Ilyin Mechislav,Health,66
5839,Prokhorov Ludwig,Health,23
5840,Boris Kulikov,Art,66
5841,Rusakov Yuri,Biology,78
5842,Lobanov Ernest,Geometry,33
5843,Ilyin Mechislav,Geometry,33
5844,Lobanov Ernest,Geometry,78
5845,Lobanov Ernest,English,33
5846,Ilyin Mechislav,Art,23
5847,Boris Kulikov,Chemistry,23
5848,Rusakov Yuri,Biology,66
5849,Komissarov Klim,Biology,45
5850,Komissarov Klim,Art,78
5851,Boris Kulikov,Health,23
5852,Veselov Anton,History,34
5853,Boris Kulikov,English,45
5854,Rusakov Yuri,Algebra,23
5855,Rusakov Yuri,Biology,34
5856,Komissarov Klim,Geography,33
5857,Stepanov Gordey,Chemistry,45
5858,Veselov Anton,Geometry,66
5859,Rusakov Yuri,Health,34
5860,Prokhorov Ludwig,Biology,23
5861,Stepanov Gordey,Art,23
5862,Veselov Anton,Geography,34
5863,Lobanov Ernest,English,45
5864,Rusakov Yuri,Geography,45
5865,Boris Kulikov,Biology,78
5866,Veselov Anton,Health,34
5867,Lobanov Ernest,Health,45
5868,Rusakov Yuri,English,66
5869,Ilyin Mechislav,Geometry,34
5870,Ilyin Mechislav,Chemistry,34
5871,Boris Kulikov,Biology,78
5872,Komissarov Klim,Geography,66
5873,Veselov Anton,Algebra,45
5874,Sukhanov Arsen,Biology,78
5875,Lobanov Ernest,History,66
5876,Boris Kulikov,Health,23
5877,Ilyin Mechislav,Algebra,34
5878,Veselov Anton,Chemistry,23
5879,Bespalov Mitrofan,History,45
5880,Ilyin Mechislav,Art,66
5881,Boris Kulikov,History,34
5882,Stepanov Gordey,Biology,78
5883,Stepanov Gordey,Geography,45
5884,Prokhorov Ludwig,Health,45
5885,Prokhorov Ludwig,Chemistry,23
5886,Stepanov Gordey,English,45
5887,Boris Kulikov,English,66
5888,Ilyin Mechislav,Health,33
5889,Veselov Anton,Geometry,34
5890,Lobanov Ernest,Algebra,45
5891,Komissarov Klim,Algebra,66
5892,Lobanov Ernest,PE,33
5893,Sukhanov Arsen,PE,23
5894,Ilyin Mechislav,Algebra,78
5895,Bespalov Mitrofan,Algebra,33
5896,Rusakov Yuri,English,34
5897,Boris Kulikov,Algebra,33
5898,Sukhanov Arsen,Chemistry,45
5899,Veselov Anton,Algebra,34
5900,Lobanov Ernest,Art,23
5901,Prokhorov Ludwig,Geography,23
5902,Boris Kulikov,History,45
5903,Lobanov Ernest,Biology,33
5904,Sukhanov Arsen,Art,23
5905,Veselov Anton,Algebra,33
5906,Ilyin Mechislav,Geography,45
5907,Veselov Anton,English,78
5908,Boris Kulikov,English,34
5909,Prokhorov Ludwig,History,45
5910,Komissarov Klim,English,34
5911,Prokhorov Ludwig,Algebra,45
5912,Veselov Anton,Algebra,23
5913,Bespalov Mitrofan,Geography,78
5914,Ilyin Mechislav,English,78
5915,Ilyin Mechislav,Geography,66
5916,Boris Kulikov,History,33
5917,Komissarov Klim,Art,23
5918,Prokhorov Ludwig,English,66
5919,Prokhorov Ludwig,Algebra,34
5920,Stepanov Gordey,Chemistry,34
5921,Veselov Anton,Art,66
5922,Rusakov Yuri,Geography,34
5923,Bespalov Mitrofan,Health,34
5924,Boris Kulikov,Geography,34
5925,Ilyin Mechislav,Art,34
5926,Sukhanov Arsen,Algebra,34
5927,Veselov Anton,Algebra,34
5928,Prokhorov Ludwig,Health,33
5929,Stepanov Gordey,Health,23
5930,Boris Kulikov,English,34
5931,Prokhorov Ludwig,Algebra,78
5932,Sukhanov Arsen,Chemistry,78
5933,Prokhorov Ludwig,PE,34
5934,Bespalov Mitrofan,History,34
5935,Prokhorov Ludwig,PE,23
5936,Rusakov Yuri,Chemistry,33
5937,Bespalov Mitrofan,PE,34
5938,Sukhanov Arsen,Art,33
5939,Veselov Anton,Chemistry,33
5940,Rusakov Yuri,Geometry,66
5941,Stepanov Gordey,Geography,33
5942,Boris Kulikov,Chemistry,23
5943,Bespalov Mitrofan,Biology,66
5944,Bespalov Mitrofan,Geography,34
5945,Boris Kulikov,PE,78
5946,Boris Kulikov,Health,45
5947,Bespalov Mitrofan,Health,33
5948,Komissarov Klim,History,33
5949,Veselov Anton,PE,66
5950,Bespalov Mitrofan,Health,34
5951,Bespalov Mitrofan,Geography,33
5952,Komissarov Klim,Algebra,78
5953,Bespalov Mitrofan,Art,45
5954,Veselov Anton,Chemistry,78
5955,Stepanov Gordey,Health,23
5956,Veselov Anton,PE,78
5957,Veselov Anton,History,45
5958,Lobanov Ernest,Chemistry,66
5959,Rusakov Yuri,Algebra,45
5960,Boris Kulikov,Geometry,33
5961,Ilyin Mechislav,Health,33
5962,Bespalov Mitrofan,Health,66
5963,Lobanov Ernest,Geography,66
5964,Boris Kulikov,History,23
5965,Sukhanov Arsen,Geography,33
5966,Komissarov Klim,English,78
5967,Boris Kulikov,Health,34
5968,Ilyin Mechislav,Geography,66
5969,Prokhorov Ludwig,History,78
5970,Rusakov Yuri,English,34
5971,Stepanov Gordey,Geometry,33
5972,Prokhorov Ludwig,Art,45
5973,Lobanov Ernest,Chemistry,34
5974,Stepanov Gordey,PE,33
5975,Prokhorov Ludwig,History,34
5976,Veselov Anton,Chemistry,66
5977,Stepanov Gordey,PE,45
5978,Stepanov Gordey,Geometry,34
5979,Prokhorov Ludwig,Health,78
5980,Stepanov Gordey,Biology,66
5981,Lobanov Ernest,Algebra,34
5982,Boris Kulikov,Art,78
5983,Komissarov Klim,Geography,33
5984,Bespalov Mitrofan,Art,34
5985,Sukhanov Arsen,Algebra,45
5986,Ilyin Mechislav,Algebra,45
5987,Bespalov Mitrofan,Algebra,23
5988,Rusakov Yuri,Geography,23
5989,Prokhorov Ludwig,Health,66
5990,Rusakov Yuri,Geometry,33
5991,Rusakov Yuri,PE,78
5992,Sukhanov Arsen,Geometry,66
5993,Prokhorov Ludwig,Art,45
5994,Bespalov Mitrofan,Geography,66
5995,Rusakov Yuri,English,66
5996,Ilyin Mechislav,Art,23
5997,Komissarov Klim,English,45
5998,Stepanov Gordey,Chemistry,78
5999,Rusakov Yuri,Algebra,23
6000,Stepanov Gordey,Biology,33
6001,Prokhorov Ludwig,English,66
6002,Veselov Anton,Art,78
6003,Boris Kulikov,Health,23
6004,Bespalov Mitrofan,PE,66
6005,Veselov Anton,History,23
6006,Ilyin Mechislav,Geometry,78
6007,Ilyin Mechislav,Geography,23
6008,Prokhorov Ludwig,PE,78
6009,Lobanov Ernest,Geography,23
6010,Boris Kulikov,English,23
6011,Rusakov Yuri,Geography,66
6012,Komissarov Klim,Art,78
6013,Boris Kulikov,Art,33
6014,Ilyin Mechislav,English,33
6015,Sukhanov Arsen,Art,23
6016,Bespalov Mitrofan,Biology,23
6017,Bespalov Mitrofan,English,33
6018,Prokhorov Ludwig,Geometry,45
6019,Boris Kulikov,Health,23
6020,Lobanov Ernest,Algebra,23
6021,Ilyin Mechislav,Health,33
6022,Boris Kulikov,Art,23
6023,Boris Kulikov,English,23
6024,Prokhorov Ludwig,English,23
6025,Lobanov Ernest,Health,34
6026,Sukhanov Arsen,PE,45
6027,Lobanov Ernest,Geography,33
6028,Veselov Anton,History,66
6029,Komissarov Klim,Health,66
6030,Sukhanov Arsen,Algebra,23
6031,Stepanov Gordey,History,78
6032,Bespalov Mitrofan,Health,45
6033,Veselov Anton,PE,34
6034,Veselov Anton,Geometry,45
6035,Veselov Anton,Art,34
6036,Boris Kulikov,Chemistry,66
6037,Ilyin Mechislav,English,66
6038,Bespalov Mitrofan,Health,23
6039,Komissarov Klim,Chemistry,66
6040,Rusakov Yuri,English,33
6041,Stepanov Gordey,English,33
6042,Sukhanov Arsen,Geography,23
6043,Prokhorov Ludwig,Geometry,34
6044,Rusakov Yuri,Health,34
6045,Lobanov Ernest,Chemistry,66
6046,Stepanov Gordey,Health,45
6047,Boris Kulikov,Algebra,23
6048,Veselov Anton,Biology,23
6049,Lobanov Ernest,English,78
6050,Ilyin Mechislav,Chemistry,33
6051,Lobanov Ernest,Chemistry,23
6052,Ilyin Mechislav,Art,78
6053,Prokhorov Ludwig,Geography,45
6054,Rusakov Yuri,Biology,45
6055,Boris Kulikov,PE,45
6056,Bespalov Mitrofan,History,33
6057,Ilyin Mechislav,Chemistry,23
6058,Komissarov Klim,Art,33
6059,Boris Kulikov,Biology,78
6060,Bespalov Mitrofan,Art,34
6061,Stepanov Gordey,English,78
6062,Stepanov Gordey,English,33
6063,Stepanov Gordey,History,78
6064,Lobanov Ernest,PE,78
6065,Veselov Anton,Biology,66
6066,Lobanov Ernest,History,33
6067,Bespalov Mitrofan,Geometry,45
6068,Lobanov Ernest,Health,34
6069,Bespalov Mitrofan,Biology,78
6070,Sukhanov Arsen,English,66
6071,Boris Kulikov,Biology,33
6072,Ilyin Mechislav,Geometry,66
6073,Rusakov Yuri,Algebra,23
6074,Prokhorov Ludwig,Algebra,34
6075,Sukhanov Arsen,Geometry,33
6076,Rusakov Yuri,PE,66
6077,Ilyin Mechislav,History,33
6078,Boris Kulikov,Health,23
6079,Rusakov Yuri,English,45
6080,Komissarov Klim,English,78
6081,Komissarov Klim,Algebra,33
6082,Prokhorov Ludwig,English,45
6083,Bespalov Mitrofan,Art,45
6084,Boris Kulikov,Algebra,66
6085,Bespalov Mitrofan,Biology,23
6086,Lobanov Ernest,Chemistry,78
6087,Ilyin Mechislav,Biology,78
6088,Komissarov Klim,Biology,23
6089,Stepanov Gordey,Health,23
6090,Bespalov Mitrofan,PE,78
6091,Komissarov Klim,PE,45
6092,Prokhorov Ludwig,History,34
6093,Ilyin Mechislav,Geography,78
6094,Lobanov Ernest,Biology,66
6095,Prokhorov Ludwig,English,66
6096,Stepanov Gordey,History,33
6097,Veselov Anton,English,78
6098,Stepanov Gordey,Chemistry,78
6099,Boris Kulikov,Geometry,45
6100,Bespalov Mitrofan,English,45
6101,Komissarov Klim,Health,78
6102,Rusakov Yuri,Chemistry,78
6103,Sukhanov Arsen,Biology,23
6104,Ilyin Mechislav,History,45
6105,Boris Kulikov,Geometry,66
6106,Rusakov Yuri,Geometry,66
6107,Lobanov Ernest,Health,66
6108,Sukhanov Arsen,Geography,23
6109,Veselov Anton,English,23
6110,Stepanov Gordey,Algebra,78
6111,Komissarov Klim,English,78
6112,Rusakov Yuri,Biology,23
6113,Ilyin Mechislav,Geometry,34
6114,Lobanov Ernest,Art,23
6115,Boris Kulikov,Art,23
6116,Rusakov Yuri,Chemistry,45
6117,Prokhorov Ludwig,Biology,34
6118,Boris Kulikov,History,45
6119,Bespalov Mitrofan,Health,78
6120,Ilyin Mechislav,Art,34
6121,Ilyin Mechislav,Chemistry,78
6122,Prokhorov Ludwig,Algebra,33
6123,Stepanov Gordey,Biology,33
6124,Prokhorov Ludwig,Geography,34
6125,Bespalov Mitrofan,Health,23
6126,Prokhorov Ludwig,History,33
6127,Boris Kulikov,Biology,78
6128,Bespalov Mitrofan,PE,66
6129,Sukhanov Arsen,Algebra,45
6130,Rusakov Yuri,Biology,23
6131,Rusakov Yuri,Health,23
6132,Veselov Anton,History,66
6133,Rusakov Yuri,Chemistry,34
6134,Prokhorov Ludwig,Geometry,34
6135,Rusakov Yuri,Geometry,45
6136,Veselov Anton,Health,78
6137,Komissarov Klim,Chemistry,66
6138,Lobanov Ernest,English,66
6139,Bespalov Mitrofan,Geography,23
6140,Prokhorov Ludwig,PE,34
6141,Lobanov Ernest,History,34
6142,Boris Kulikov,Geometry,66
6143,Ilyin Mechislav,Geography,34
6144,Lobanov Ernest,Geometry,23
6145,Prokhorov Ludwig,Chemistry,45
6146,Sukhanov Arsen,Art,78
6147,Sukhanov Arsen,History,33
6148,Stepanov Gordey,PE,34
6149,Stepanov Gordey,English,78
6150,Ilyin Mechislav,PE,78
6151,Prokhorov Ludwig,Health,33
6152,Veselov Anton,Chemistry,45
6153,Sukhanov Arsen,Biology,34
6154,Boris Kulikov,Art,78
6155,Sukhanov Arsen,Art,45
6156,Rusakov Yuri,Art,34
6157,Komissarov Klim,English,33
6158,Komissarov Klim,Algebra,78
6159,Lobanov Ernest,PE,66
6160,Veselov Anton,Algebra,78
6161,Stepanov Gordey,Geometry,23
6162,Lobanov Ernest,Art,66
6163,Sukhanov Arsen,Algebra,34
6164,Boris Kulikov,Health,66
6165,Komissarov Klim,History,45
6166,Sukhanov Arsen,Algebra,66
6167,Komissarov Klim,History,33
6168,Komissarov Klim,Art,23
6169,Bespalov Mitrofan,History,45
6170,Prokhorov Ludwig,Algebra,33
6171,Bespalov Mitrofan,History,78
6172,Bespalov Mitrofan,Art,23
6173,Lobanov Ernest,Biology,34
6174,Bespalov Mitrofan,Algebra,34
6175,Veselov Anton,Algebra,45
6176,Stepanov Gordey,Health,78
6177,Rusakov Yuri,Chemistry,66
6178,Sukhanov Arsen,English,78
6179,Boris Kulikov,Algebra,23
6180,Veselov Anton,Geography,33
6181,Veselov Anton,Geography,34
6182,Ilyin Mechislav,History,66
6183,Lobanov Ernest,Algebra,45
6184,Komissarov Klim,Art,66
6185,Bespalov Mitrofan,Art,45
6186,Komissarov Klim,History,78
6187,Bespalov Mitrofan,Algebra,78
6188,Ilyin Mechislav,Geometry,45
6189,Ilyin Mechislav,Chemistry,33
6190,Boris Kulikov,Geometry,34
6191,Boris Kulikov,Chemistry,45
6192,Ilyin Mechislav,Geography,23
6193,Sukhanov Arsen,Art,78
6194,Bespalov Mitrofan,Geography,45
6195,Rusakov Yuri,History,78
6196,Veselov Anton,Algebra,33
6197,Rusakov Yuri,Chemistry,78
6198,Rusakov Yuri,PE,23
6199,Komissarov Klim,Art,66
6200,Komissarov Klim,Health,23
6201,Stepanov Gordey,English,23
6202,Ilyin Mechislav,Algebra,45
6203,Sukhanov Arsen,PE,23
6204,Komissarov Klim,History,45
6205,Veselov Anton,Health,23
6206,Stepanov Gordey,PE,45
6207,Stepanov Gordey,Chemistry,33
6208,Veselov Anton,Biology,78
6209,Bespalov Mitrofan,Biology,23
6210,Komissarov Klim,Art,33
6211,Ilyin Mechislav,Geography,33
6212,Lobanov Ernest,Algebra,34
6213,Komissarov Klim,Geography,66
6214,Rusakov Yuri,Geography,78
6215,Lobanov Ernest,PE,23
6216,Stepanov Gordey,Art,78
6217,Boris Kulikov,English,78
6218,Komissarov Klim,English,23
6219,Sukhanov Arsen,Art,33
6220,Komissarov Klim,English,45
6221,Prokhorov Ludwig,Geometry,45
6222,Komissarov Klim,Chemistry,33
6223,Prokhorov Ludwig,PE,45
6224,Stepanov Gordey,Algebra,33
6225,Boris Kulikov,Health,45
6226,Komissarov Klim,Algebra,78
6227,Lobanov Ernest,Art,78
6228,Komissarov Klim,Algebra,45
6229,Sukhanov Arsen,Art,34
6230,Boris Kulikov,Chemistry,66
6231,Lobanov Ernest,Health,34
6232,Veselov Anton,PE,66
6233,Rusakov Yuri,Biology,45
6234,Sukhanov Arsen,History,78
6235,Stepanov Gordey,Algebra,33
6236,Boris Kulikov,Algebra,45
6237,Lobanov Ernest,Geography,78
6238,Veselov Anton,Art,33
6239,Ilyin Mechislav,Health,23
6240,Veselov Anton,History,78
6241,Prokhorov Ludwig,Art,23
6242,Bespalov Mitrofan,Geography,33
6243,Prokhorov Ludwig,Geography,66
6244,Bespalov Mitrofan,Geography,66
6245,Ilyin Mechislav,Chemistry,78
6246,Veselov Anton,English,34
6247,Prokhorov Ludwig,PE,78
6248,Prokhorov Ludwig,PE,66
6249,Lobanov Ernest,Chemistry,23
6250,Ilyin Mechislav,Art,34
6251,Prokhorov Ludwig,Art,33
6252,Stepanov Gordey,Geography,45
6253,Stepanov Gordey,English,23
6254,Sukhanov Arsen,Biology,23
6255,Boris Kulikov,Geography,34
6256,Prokhorov Ludwig,Art,66
6257,Sukhanov Arsen,Chemistry,33
6258,Ilyin Mechislav,English,66
6259,Veselov Anton,Health,78
6260,Bespalov Mitrofan,History,78
6261,Lobanov Ernest,English,33
6262,Lobanov Ernest,Biology,23
6263,Rusakov Yuri,History,66
6264,Stepanov Gordey,Art,34
6265,Rusakov Yuri,PE,45
6266,Lobanov Ernest,Art,33
6267,Bespalov Mitrofan,Art,78
6268,Lobanov Ernest,Biology,66
6269,Lobanov Ernest,English,45
6270,Ilyin Mechislav,Biology,45
6271,Stepanov Gordey,English,23
6272,Rusakov Yuri,Algebra,66
6273,Sukhanov Arsen,History,33
6274,Stepanov Gordey,Geometry,33
6275,Veselov Anton,Chemistry,78
6276,Rusakov Yuri,PE,23
6277,Sukhanov Arsen,PE,45
6278,Lobanov Ernest,Health,45
6279,Boris Kulikov,Health,78
6280,Stepanov Gordey,Health,45
6281,Lobanov Ernest,Geography,45
6282,Veselov Anton,Geometry,45
6283,Prokhorov Ludwig,Geometry,66
6284,Bespalov Mitrofan,Chemistry,78
6285,Veselov Anton,PE,23
6286,Boris Kulikov,Chemistry,66
6287,Ilyin Mechislav,Algebra,23
6288,Komissarov Klim,Art,78
6289,Sukhanov Arsen,Geography,66
6290,Boris Kulikov,Biology,33
6291,Ilyin Mechislav,Biology,34
6292,Ilyin Mechislav,Geography,78
6293,Lobanov Ernest,Health,45
6294,Stepanov Gordey,Health,78
6295,Ilyin Mechislav,PE,45
6296,Rusakov Yuri,English,45
6297,Komissarov Klim,Health,33
6298,Prokhorov Ludwig,Geometry,45
6299,Komissarov Klim,Biology,33
6300,Rusakov Yuri,Geometry,78
6301,Boris Kulikov,Art,23
6302,Stepanov Gordey,PE,34
6303,Sukhanov Arsen,Art,33
6304,Prokhorov Ludwig,History,45
6305,Sukhanov Arsen,History,78
6306,Prokhorov Ludwig,Chemistry,78
6307,Ilyin Mechislav,English,34
6308,Veselov Anton,English,23
6309,Boris Kulikov,Algebra,45
6310,Prokhorov Ludwig,Art,33
6311,Lobanov Ernest,Algebra,34
6312,Stepanov Gordey,Chemistry,23
6313,Lobanov Ernest,History,34
6314,Stepanov Gordey,PE,33
6315,Prokhorov Ludwig,Geography,66
6316,Bespalov Mitrofan,History,45
6317,Stepanov Gordey,Geography,66
6318,Komissarov Klim,Geography,78
6319,Sukhanov Arsen,Geography,66
6320,Boris Kulikov,Chemistry,66
